id;condition;car_year;brand;model;engine;doors;km;fuel_type;traction_control;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city
MLA1632842250;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;12000000;244436483;LEPIC OFICIAL;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1633353612;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;13000000;244436483;LEPIC OFICIAL;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1402645615;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;1800000;764413544;AUTOMOTORES STARK;FALSO;Argentina;Bs.As. G.B.A. Norte;José C. Paz
MLA1628268416;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;12180000;330920279;LEPICRENAULT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1628228286;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;10472000;330920279;LEPICRENAULT;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1401385015;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Automática;ARS;13357000;142260412;RENAULT DIAZ_CENTRAL2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1405376937;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;15900000;142260412;RENAULT DIAZ_CENTRAL2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1400508867;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;14318000;142260412;RENAULT DIAZ_CENTRAL2;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1399310275;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Automática;ARS;14310000;1210209575;LEPICLEPIC20221003174959;FALSO;Argentina;Capital Federal;Capital Federal
MLA1596564456;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Automática;ARS;14300000;1507596969;BLEU_LIBERTADOR;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1398623423;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Automática;ARS;16990000;163141095;RENAULT DIAZ_MARECHAL;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1588568214;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Automática;ARS;14325000;244433911;ENEN9918999;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1588489028;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;13763899;244433911;ENEN9918999;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1581936624;Nuevo;2023;Renault;Sandero;1.6;5;0;Nafta;Delantera;Manual;ARS;1200000;764413544;AUTOMOTORES STARK;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown
